Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
MD13-3455G,,0.02,1.18,1.5,1.18,1.5,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.07,1.21,1.41,1.21,1.41,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.12,1.09,1.84,1.09,1.84,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.17,1.16,2.84,1.16,2.84,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.22,1.06,2.94,1.06,2.94,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.27,0.86,2.27,0.86,2.27,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.32,0.87,2.5,0.87,2.5,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.37,0.75,2.0,0.75,2.0,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.42,0.86,3.19,0.86,3.19,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.47,0.97,2.51,0.97,2.51,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.52,1.01,2.57,1.01,2.57,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.57,1.05,2.38,1.05,2.38,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.62,1.12,2.33,1.12,2.33,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.67,1.18,2.46,1.18,2.46,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.72,1.11,2.58,1.11,2.58,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.77,0.84,2.71,0.84,2.71,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.82,0.91,2.43,0.91,2.43,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.87,1.36,2.33,1.36,2.33,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.92,1.14,2.48,1.14,2.48,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,0.97,1.05,2.67,1.05,2.67,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,1.02,0.98,2.6,0.98,2.6,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,1.07,0.93,2.09,0.93,2.09,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
MD13-3455G,,1.12,0.93,2.54,0.93,2.54,300,150,,Cibicidoides lobatulus,3,,,,,From Mulitza et al. 2022 ESSD compilation,"Fentimen, R., Feenstra, E., R�ggeberg, A., Vennemann, T., Hajdas, I., Adatte, T., van Rooij, D., and Foubert, A.: Cold-Water Coral Mound Archive Provides Unique Insights Into Intermediate Water Mass Dynamics in the Alboran Sea During the Last Deglaciation, Front. Mar. Sci., 7, 243, doi:10.3389/fmars.2020.00354, 2020.",,"PANGAEA, https://doi.org/10.1594/PANGAEA.914701",1
