Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RC12-344,,0.25,2489,,,,,3,original publication,,
RC12-344,,0.35,3733.3333333333,original publication,,,,3,original publication,,
RC12-344,,0.45,5216.6666666667,,,,,3,original publication,,
RC12-344,,0.55,6700,,,,,3,original publication,,
RC12-344,,0.65,7435.9090909091,,,,,3,original publication,,
RC12-344,,0.75,7851.4935064935,,,,,3,original publication,,
RC12-344,,0.85,8267.0779220779,,,,,3,original publication,,
RC12-344,,1.05,9098.2467532468,,,,,3,original publication,,
RC12-344,,1.15,9513.8311688312,,,,,3,original publication,,
RC12-344,,1.27,10012.5324675325,,,,,3,original publication,,
RC12-344,,1.35,10345,,,,,3,original publication,,
RC12-344,,1.45,10863.25,,,,,3,original publication,,
RC12-344,,1.55,11381.5,,,,,3,original publication,,
RC12-344,,1.65,11899.75,,,,,3,original publication,,
RC12-344,,1.75,12418,,,,,3,original publication,,
RC12-344,,1.85,12857.3220338983,original publication,,,,3,original publication,,
RC12-344,,1.94,13252.7118644068,,,,,3,original publication,,
RC12-344,,2.06,13779.8983050847,,,,,3,original publication,,
RC12-344,,2.15,14175.2881355932,,,,,3,original publication,,
RC12-344,,2.25,14614.6101694915,,,,,3,original publication,,
RC12-344,,2.34,15010,,,,,3,original publication,,
RC12-344,,2.46,15646.5853658537,,,,,3,original publication,,
RC12-344,,2.54,16070.9756097561,,,,,3,original publication,,
RC12-344,,2.65,16654.5121951219,,,,,3,original publication,,
RC12-344,,2.75,17185,,,,,3,original publication,,
RC12-344,,2.85,17568.6666666667,,,,,3,original publication,,
RC12-344,,2.94,17913.9666666667,,,,,3,original publication,,
RC12-344,,3.06,18374.3666666667,,,,,3,original publication,,
RC12-344,,3.15,18719.6666666667,,,,,3,original publication,,
RC12-344,,3.25,19103.3333333333,original publication,,,,3,original publication,,
RC12-344,,3.35,19487,,,,,3,original publication,,
RC12-344,,3.45,19821.25,,,,,3,original publication,,
RC12-344,,3.55,20155.5,,,,,3,original publication,,
RC12-344,,3.66,20523.175,,,,,3,original publication,,
RC12-344,,3.75,20824,,,,,3,original publication,,
RC12-344,,3.85,21158.25,,,,,3,original publication,,
RC12-344,,3.95,21492.5,,,,,3,original publication,,
RC12-344,,4.05,21826.75,,,,,3,original publication,,
RC12-344,,4.15,22161,,,,,3,original publication,,
RC12-344,,4.25,22495.25,,,,,3,original publication,,
RC12-344,,4.35,22829.5,,,,,3,original publication,,
RC12-344,,4.45,23163.75,,,,,3,original publication,,
RC12-344,,4.55,23498,,,,,3,original publication,,
RC12-344,,4.65,23832.25,,,,,3,original publication,,
RC12-344,,4.76,24199.925,,,,,3,original publication,,
RC12-344,,4.9,24667.875,,,,,3,original publication,,
