Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RC12-344,,0.105,1383.6370849609375,,,1596.280029296875,1180.280029296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.115,1432.292236328125,,,1652.2548828125,1229.2548828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.125,1480.9454345703125,,,1714.2298583984375,1252.2298583984375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.135,1529.600341796875,,,1815.2047119140625,1274.2047119140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.145,1578.254638671875,,,1936.1795654296875,1285.1795654296875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.155,1626.9102783203125,,,2062.154541015625,1299.154541015625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.165,1676.03662109375,,,2095.94287109375,1353.94287109375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.17500000000000002,1725.1644287109375,,,2144.47509765625,1393.4749755859375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.185,1774.293212890625,,,2200.953125,1429.953125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.195,1823.4249267578125,,,2253.43115234375,1439.4312744140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.20500000000000002,1872.5538330078125,,,2337.909423828125,1449.909423828125,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.215,1935.8021240234375,,,2370.22265625,1526.22265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.225,1999.22509765625,,,2391.08447265625,1593.0845947265625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.23500000000000001,2062.650634765625,,,2432.16748046875,1630.16748046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.245,2126.073486328125,,,2504.32958984375,1676.3297119140625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.255,2189.4970703125,,,2586.491943359375,1709.491943359375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.265,2282.72802734375,,,2610.822998046875,1954.822998046875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.275,2376.523193359375,,,2652.2490234375,2110.2490234375,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.28500000000000003,2470.320068359375,,,2706.61962890625,2185.61962890625,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
RC12-344,,0.295,2564.10986328125,,,2912.9091796875,2271.9091796875,3,Age model calculated by Stefan Mulitza,"Calculated from 14C AMS dates with BACON, IntCal20 calibration",1
