Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
RC12-344,,0.105,1803,2468,1293,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.115,1865,2522,1334,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.125,1928,2607,1367,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.135,1991,2693,1415,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.145,2053,2768,1479,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.155,2115,2836,1525,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.165,2178,2908,1582,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.175,2242,2957,1638,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.185,2305,3026,1678,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.195,2369,3098,1746,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.205,2432,3154,1809,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.215,2495,3220,1858,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.225,2558,3288,1935,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.235,2623,3343,2024,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.245,2687,3436,2081,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.255,2751,3499,2177,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.265,2816,3565,2275,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.275,2880,3619,2341,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.285,2970,3714,2423,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.295,3087,3881,2488,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.305,3203,4154,2537,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.315,3322,4358,2613,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.325,3444,4495,2691,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.335,3565,4679,2736,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.345,3688,4847,2816,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.355,3811,4953,2902,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.365,3933,5122,2951,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.375,4053,5269,3040,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.385,4170,5348,3127,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.395,4286,5470,3195,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.405,4404,5595,3290,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.415,4524,5692,3379,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.425,4644,5818,3439,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.435,4762,5968,3535,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.445,4879,6044,3653,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.455,4995,6175,3733,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.465,5115,6299,3833,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.475,5238,6376,3960,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.485,5361,6495,4053,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.495,5485,6604,4178,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.505,5609,6670,4290,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.515,5733,6782,4384,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.525,5853,6869,4492,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.535,5968,6927,4619,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.545,6083,7006,4698,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.555,6202,7098,4825,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.565,6325,7146,4956,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.575,6448,7213,5040,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.585,6538,7294,5136,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.595,6594,7350,5204,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.605,6650,7435,5258,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.615,6704,7509,5305,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.625,6755,7572,5368,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.635,6807,7639,5431,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.645,6858,7700,5486,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.655,6909,7747,5539,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.665,6960,7812,5590,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.675,7012,7885,5655,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.685,7063,7936,5719,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.695,7115,7998,5780,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.705,7165,8054,5835,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.715,7214,8104,5901,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.725,7264,8149,5962,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.735,7314,8208,6018,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.745,7366,8264,6071,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.755,7417,8316,6135,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.765,7469,8372,6219,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.775,7519,8426,6272,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.785,7570,8478,6333,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.795,7621,8538,6384,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.805,7672,8587,6451,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.815,7723,8641,6515,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.825,7774,8702,6569,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.835,7825,8752,6638,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.845,7877,8824,6700,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.855,7927,8874,6750,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.865,7977,8915,6809,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.875,8026,8968,6864,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.885,8076,9015,6913,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.895,8126,9046,6984,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.905,8176,9090,7043,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.915,8227,9149,7100,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.925,8278,9191,7159,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.935,8328,9247,7201,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.945,8379,9305,7264,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.955,8428,9341,7333,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.965,8478,9394,7388,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.975,8528,9434,7442,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.985,8578,9466,7516,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,0.995,8627,9516,7570,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.005,8677,9554,7636,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.015,8727,9596,7697,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.025,8777,9643,7741,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.035,8827,9688,7799,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.045,8877,9725,7861,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.055,8927,9777,7907,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.065,8977,9828,7958,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.075,9027,9869,8021,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.085,9078,9916,8076,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.095,9128,9960,8145,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.105,9180,9992,8209,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.115,9232,10037,8264,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.125,9283,10075,8324,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.135,9333,10114,8393,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.145,9383,10159,8443,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.155,9435,10202,8513,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.165,9488,10243,8586,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.175,9542,10280,8632,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.185,9594,10334,8694,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.195,9644,10362,8774,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.205,9694,10409,8827,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.215,9745,10452,8892,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.225,9798,10488,8968,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.235,9850,10538,9024,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.245,9901,10580,9081,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.255,9951,10619,9160,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.265,10002,10663,9210,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.275,10053,10704,9289,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.285,10104,10733,9368,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.295,10156,10776,9433,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.305,10207,10811,9499,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.315,10257,10842,9574,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.325,10307,10887,9635,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.335,10358,10929,9711,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.345,10409,10968,9792,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.355,10461,11018,9845,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.365,10511,11061,9902,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.375,10561,11113,9948,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.385,10611,11190,9986,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.395,10661,11252,10028,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.405,10712,11308,10073,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.415,10763,11378,10113,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.425,10813,11438,10159,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.435,10861,11492,10213,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.445,10910,11564,10252,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.455,10959,11619,10299,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.465,11010,11666,10351,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.475,11061,11724,10396,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.485,11111,11776,10448,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.495,11162,11812,10504,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.505,11213,11871,10545,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.515,11263,11924,10592,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.525,11312,11958,10635,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.535,11362,12016,10673,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.545,11412,12068,10723,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.555,11462,12106,10774,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.565,11513,12156,10817,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.575,11563,12207,10872,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.585,11613,12245,10923,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.595,11664,12304,10971,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.605,11714,12347,11020,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.615,11764,12383,11076,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.625,11814,12441,11119,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.635,11864,12481,11177,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.645,11914,12514,11242,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.655,11963,12563,11291,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.665,12013,12612,11349,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.675,12064,12648,11411,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.685,12115,12692,11450,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.695,12166,12733,11505,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
RC12-344,,1.705,12217,12773,11579,,,3,Age model calculated by Lorraine Lisiecki,"BACON,IntCal13",1
